Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
6.734185695648193,6.771639910251987,6.596355914119157,6.605944295470346,456419600
6.842353343963623,6.854938097285546,6.71471038913753,6.760853684552491,602431200
6.87261438369751,6.897483846448694,6.816882720170938,6.820778399935938,597780400
6.7911152839660645,6.9205560352325,6.779129806969562,6.919057450558638,542284400
6.918457508087158,6.949918178376292,6.8480440458286855,6.86002952028079,640875200
6.963102340698242,7.00744780206245,6.940031499409348,6.981380591755804,540744400
7.066776275634766,7.115616704170854,7.018835158103618,7.089248649474405,527310000
7.041305065155029,7.089546202820372,7.02512547372191,7.055987672334794,430659600
7.070369243621826,7.153066619939685,6.973888571201762,7.113516153060706,603145200
7.145878314971924,7.146477588898307,7.034415764960754,7.0407085412371275,684507600
7.177336692810059,7.198310471066388,7.10123053726263,7.137186157200876,447017200
7.2090983390808105,7.2486496061908285,7.15096958585772,7.177636867486933,628502000
7.1896233558654785,7.237264425207239,7.132393905242788,7.204305164652616,572989200
7.244755744934082,7.247752914512623,7.204905230999644,7.233969614905167,334182800
7.25973653793335,7.283107416383394,7.2453539665188345,7.257039405743856,333026400
7.2639312744140625,7.2750182408748705,7.224379999747313,7.246853169549665,306210800
7.361612319946289,7.365207963598401,7.3130727308402275,7.3493276041842694,404076400
7.458393096923828,7.461688703571295,7.356218889568932,7.364308687775424,376784800
7.4128499031066895,7.524911742987962,7.3274553566942355,7.447906232639732,750545600
7.402957916259766,7.427527336149235,7.2441535972197215,7.401759368943288,566924400
7.3286519050598145,7.468279511279908,7.279812286585048,7.447005689720563,738326400
7.767010688781738,7.797872891772291,7.662439402999998,7.754425938027627,982391200
7.9842448234558105,7.992634659988598,7.676524405754129,7.737649557537019,793424800
8.114883422851562,8.155333220568648,8.000125244068398,8.029788109021386,796955600
8.075031280517578,8.163721420725448,8.035779238654703,8.146343277076747,479068800
7.85150671005249,8.025292142649771,7.805963493301944,8.008213236343646,709343600
7.838322639465332,7.910233100284697,7.682814677747512,7.887761531334101,758402400
8.049261093139648,8.090010108478259,7.850606242945405,7.880868367570424,558840800
7.823044300079346,8.107093000213055,7.820347966891215,8.069339534986012,542463600
7.980648040771484,8.026492098093616,7.876676010247668,7.9054411599709615,454342000
7.75083065032959,7.888960477690273,7.693002721840293,7.8769758003306904,723819600
7.670229434967041,7.734650168768535,7.452697844641093,7.5815393122440815,883103200
7.378393173217773,7.737948794986498,5.970130787602723,7.605512432963244,1285860800
